Giá,Diện tích,Mặt tiền,Đường trước nhà,Số tầng,Số phòng,Số toilet,Nội thất_cơ bản,Nội thất_không,Nội thất_đầy đủ
45.0,103.0,6.0,12.0,4.0,8.0,8.0,0,0,1
7.4,50.0,4.0,2.0,4.0,4.0,10.0,0,1,0
28.0,81.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.2,55.0,4.0,4.0,1.0,2.0,2.0,0,1,0
8.9,100.0,5.0,4.0,3.0,5.0,4.0,0,1,0
8.9,100.0,5.0,4.0,3.0,5.0,4.0,0,1,0
8.9,100.0,5.0,4.0,3.0,5.0,4.0,0,1,0
8.9,100.0,5.0,4.0,3.0,5.0,4.0,0,1,0
8.9,100.0,5.0,4.0,3.0,5.0,4.0,0,1,0
8.9,100.0,5.0,4.0,3.0,5.0,4.0,0,1,0
3.2,55.0,4.0,4.0,1.0,2.0,2.0,0,1,0
14.7,68.0,6.0,10.0,3.0,4.0,4.0,0,1,0
14.7,76.0,4.0,7.0,5.0,8.0,8.0,0,1,0
14.7,76.0,4.0,7.0,5.0,8.0,8.0,0,1,0
14.7,76.0,4.0,7.0,5.0,8.0,8.0,0,1,0
14.7,68.0,6.0,10.0,3.0,4.0,4.0,0,1,0
14.7,76.0,4.0,7.0,5.0,8.0,8.0,0,1,0
14.7,76.0,4.0,7.0,5.0,8.0,8.0,0,1,0
14.7,76.0,4.0,7.0,5.0,8.0,8.0,0,1,0
14.7,76.0,4.0,7.0,5.0,8.0,8.0,0,1,0
5.2,95.0,5.0,1.0,4.0,4.0,5.0,0,1,0
7.9,86.0,6.0,6.0,4.0,4.0,5.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
6.3,45.0,4.0,4.0,2.0,3.0,3.0,0,1,0
6.8,63.0,4.0,4.0,2.0,3.0,3.0,0,1,0
5.8,53.0,4.0,4.0,2.0,2.0,2.0,0,1,0
9.2,60.0,5.0,1.0,4.0,4.0,4.0,0,1,0
3.6,35.0,1.0,1.0,2.0,2.0,1.0,0,0,1
6.9,68.0,5.0,1.0,1.0,3.0,2.0,0,1,0
2.3,24.0,4.0,6.0,3.0,3.0,3.0,0,0,1
2.3,70.0,7.0,10.0,1.0,2.0,1.0,0,1,0
4.6,43.0,1.0,6.0,3.0,3.0,1.0,0,0,1
9.7,66.0,6.0,10.0,2.0,2.0,2.0,0,0,1
4.9,45.0,4.0,4.0,2.0,3.0,2.0,0,1,0
4.1,53.0,1.0,1.0,2.0,3.0,1.0,0,0,1
6.6,86.0,4.0,5.0,3.0,3.0,3.0,0,1,0
7.2,58.0,6.0,4.0,4.0,4.0,5.0,0,1,0
6.5,83.0,8.0,4.0,3.0,4.0,5.0,0,1,0
4.3,40.0,4.0,5.0,3.0,4.0,4.0,0,1,0
8.8,125.0,4.0,8.0,2.0,2.0,2.0,0,1,0
6.2,78.0,4.0,5.0,3.0,4.0,5.0,0,1,0
2.5,23.0,4.0,4.0,1.0,3.0,2.0,0,0,1
74.0,1.6,20.0,20.0,4.0,6.0,8.0,0,1,0
7.5,68.0,4.0,6.0,5.0,5.0,5.0,0,1,0
7.3,58.0,4.0,6.0,3.0,3.0,4.0,0,1,0
7.3,58.0,4.0,6.0,3.0,3.0,4.0,0,1,0
8.7,56.0,4.0,6.0,4.0,4.0,5.0,0,1,0
25.0,210.0,10.0,12.0,4.0,6.0,7.0,0,1,0
9.0,116.0,6.0,20.0,2.0,2.0,2.0,0,1,0
2.6,17.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.6,17.0,1.0,1.0,1.0,2.0,1.0,0,1,0
12.3,80.0,4.0,20.0,4.0,4.0,5.0,0,1,0
6.2,88.0,5.0,5.0,2.0,4.0,2.0,0,1,0
8.6,65.0,5.0,12.0,2.0,3.0,3.0,0,1,0
8.7,88.0,4.0,5.0,2.0,4.0,2.0,0,1,0
10.5,65.0,6.0,4.0,3.0,4.0,5.0,0,1,0
10.3,65.0,6.0,4.0,3.0,4.0,5.0,0,1,0
4.4,32.0,4.0,2.0,1.0,3.0,4.0,0,1,0
4.4,48.0,4.0,6.0,4.0,4.0,4.0,0,1,0
2.7,40.0,1.0,1.0,2.0,2.0,1.0,0,0,1
6.5,83.0,8.0,4.0,3.0,4.0,5.0,0,1,0
16.0,150.0,1.0,1.0,1.0,3.0,2.0,0,1,0
16.0,140.0,1.0,1.0,1.0,3.0,2.0,0,1,0
6.4,85.0,9.0,4.0,3.0,4.0,5.0,0,1,0
2.9,45.0,5.0,4.0,2.0,2.0,2.0,0,1,0
2.9,45.0,5.0,4.0,2.0,2.0,2.0,0,1,0
2.8,30.0,3.0,6.0,2.0,2.0,2.0,0,1,0
14.2,170.0,11.0,12.0,3.0,10.0,10.0,0,1,0
6.9,78.0,5.0,4.0,4.0,1.0,1.0,0,1,0
5.3,158.0,23.0,3.0,1.0,8.0,8.0,0,1,0
7.6,50.0,5.0,5.0,3.0,4.0,5.0,0,1,0
6.5,35.0,5.0,4.0,3.0,3.0,2.0,0,1,0
1.6,14.0,3.0,4.0,3.0,2.0,3.0,0,1,0
12.0,100.0,5.0,15.0,3.0,4.0,5.0,0,1,0
1.8,117.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.6,43.0,4.0,2.0,4.0,5.0,3.0,0,1,0
1.6,14.0,3.0,4.0,3.0,2.0,3.0,0,1,0
6.2,84.4,4.0,4.0,2.0,4.0,3.0,0,0,1
4.0,213.0,8.0,14.0,1.0,4.0,2.0,0,1,0
5.7,44.0,1.0,1.0,2.0,3.0,2.0,0,1,0
4.2,48.0,4.0,8.0,2.0,2.0,2.0,0,1,0
8.9,60.0,5.0,6.0,5.0,4.0,5.0,0,1,0
4.5,90.0,6.0,5.0,1.0,2.0,1.0,0,1,0
2.9,45.0,4.0,3.0,2.0,2.0,1.0,0,1,0
7.5,91.0,9.0,4.0,3.0,10.0,10.0,0,0,1
2.4,38.0,6.0,3.0,2.0,2.0,1.0,0,1,0
2.8,37.0,3.0,3.0,2.0,3.0,1.0,0,1,0
2.4,40.0,4.0,3.0,2.0,2.0,1.0,0,1,0
4.3,73.0,5.0,3.0,2.0,3.0,2.0,0,1,0
6.0,106.0,6.0,4.0,2.0,5.0,5.0,0,1,0
2.0,20.0,4.0,3.0,2.0,2.0,2.0,0,1,0
2.6,21.0,3.0,5.0,2.0,2.0,2.0,0,1,0
2.8,36.0,4.0,3.0,2.0,2.0,2.0,0,1,0
6.9,71.0,7.0,3.0,2.0,2.0,2.0,0,1,0
2.8,20.0,3.0,3.0,3.0,3.0,2.0,1,0,0
2.4,50.0,3.0,3.0,3.0,2.0,3.0,0,1,0
2.0,40.0,4.0,3.0,2.0,2.0,2.0,1,0,0
4.3,81.0,5.0,12.0,2.0,3.0,2.0,0,1,0
3.3,25.0,5.0,1.0,1.0,1.0,1.0,0,1,0
5.5,80.0,8.0,6.0,2.0,4.0,4.0,0,1,0
23.0,1.4,30.0,1.0,3.0,5.0,2.0,0,1,0
23.0,1.4,30.0,1.0,3.0,5.0,2.0,0,1,0
450.0,4.2,100.0,15.0,30.0,1.0,1.0,0,1,0
32.0,115.0,5.0,1.0,3.0,1.0,1.0,0,1,0
39.0,700.0,18.0,1.0,3.0,1.0,1.0,0,1,0
23.0,1.4,30.0,1.0,3.0,5.0,2.0,0,1,0
23.0,1.4,30.0,1.0,3.0,5.0,2.0,0,1,0
23.0,1.4,30.0,1.0,3.0,5.0,2.0,0,1,0
7.2,64.0,4.0,6.0,5.0,3.0,4.0,0,1,0
23.0,1.4,30.0,1.0,3.0,5.0,2.0,0,1,0
10.2,95.0,6.0,6.0,4.0,6.0,6.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
9.8,120.0,7.0,6.0,1.0,2.0,2.0,0,1,0
14.2,129.0,5.0,6.0,3.0,4.0,5.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
7.6,45.0,45.0,6.0,4.0,4.0,5.0,0,1,0
3.1,32.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.6,38.5,4.0,4.0,2.0,2.0,2.0,0,1,0
5.3,50.0,3.0,3.0,2.0,5.0,3.0,0,1,0
5.8,180.0,15.0,4.0,2.0,3.0,3.0,0,1,0
22.5,140.0,8.0,16.0,4.0,8.0,5.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
6.0,100.0,5.0,1.0,1.0,1.0,1.0,0,1,0
2.6,20.0,1.0,1.0,1.0,1.0,1.0,0,1,0
8.0,100.0,6.0,1.0,4.0,9.0,9.0,0,1,0
5.8,41.0,4.0,1.0,6.0,6.0,4.0,0,1,0
4.6,52.0,4.0,1.0,3.0,4.0,5.0,0,1,0
5.2,56.0,5.0,9.0,3.0,4.0,3.0,0,1,0
25.2,111.0,10.0,9.0,4.0,6.0,7.0,0,1,0
5.4,60.0,4.0,8.0,3.0,4.0,3.0,0,1,0
7.6,120.0,6.0,5.0,2.0,4.0,3.0,0,1,0
4.2,75.0,4.0,4.0,3.0,3.0,2.0,0,1,0
21.0,80.0,10.0,15.0,4.0,4.0,3.0,0,1,0
4.0,90.0,5.0,6.0,3.0,3.0,2.0,0,1,0
4.3,56.0,4.0,2.0,2.0,2.0,3.0,0,1,0
3.5,56.0,4.0,4.0,2.0,2.0,2.0,0,1,0
10.0,98.0,7.0,9.0,2.0,3.0,2.0,0,1,0
5.3,200.0,9.0,2.0,2.0,3.0,2.0,0,1,0
3.8,103.0,5.0,5.0,2.0,2.0,1.0,0,1,0
3.8,36.0,4.0,5.0,3.0,3.0,2.0,0,1,0
4.3,56.0,4.0,2.0,2.0,2.0,3.0,0,1,0
5.5,48.0,1.0,6.0,1.0,1.0,1.0,0,1,0
4.5,113.0,7.0,6.0,2.0,3.0,2.0,0,1,0
8.1,52.1,8.0,4.0,3.0,7.0,7.0,0,0,1
5.2,56.0,4.0,5.0,2.0,3.0,2.0,0,1,0
6.5,75.0,5.0,3.0,3.0,8.0,4.0,0,1,0
1.8,55.0,5.0,5.0,1.0,2.0,2.0,0,1,0
5.4,51.5,1.0,4.0,4.0,1.0,3.0,0,1,0
10.2,70.0,5.0,8.0,4.0,7.0,4.0,0,0,1
1.8,60.0,1.0,6.0,3.0,3.0,2.0,0,0,1
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
11.0,1.2,33.0,20.0,14.0,1.0,1.0,0,1,0
31.5,170.0,11.0,6.0,1.0,1.0,1.0,0,1,0
23.0,200.0,16.0,16.0,3.0,5.0,4.0,1,0,0
3.6,66.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
3.4,35.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.4,50.0,5.0,5.0,2.0,2.0,1.0,0,1,0
1.5,32.0,4.0,8.0,2.0,2.0,2.0,0,1,0
8.5,83.0,5.0,2.0,3.0,5.0,7.0,0,1,0
5.5,56.0,4.0,4.0,4.0,4.0,3.0,0,1,0
8.5,83.0,5.0,2.0,3.0,5.0,7.0,0,1,0
8.5,83.0,5.0,2.0,3.0,5.0,7.0,0,1,0
11.0,93.0,4.0,12.0,5.0,8.0,9.0,0,1,0
19.0,180.0,9.0,12.0,4.0,5.0,7.0,0,1,0
3.0,44.0,1.0,10.0,3.0,3.0,3.0,0,1,0
39.9,150.0,6.0,15.0,6.0,6.0,6.0,0,1,0
16.8,60.0,6.0,6.0,5.0,1.0,1.0,0,1,0
17.5,125.0,5.0,12.0,5.0,4.0,6.0,0,1,0
15.8,400.0,1.0,10.0,3.0,3.0,3.0,0,1,0
7.9,42.0,5.0,8.0,3.0,3.0,3.0,0,1,0
9.2,102.0,5.0,8.0,2.0,4.0,3.0,0,1,0
8.0,58.0,4.0,8.0,4.0,4.0,3.0,0,1,0
1.4,65.0,7.0,3.0,1.0,2.0,2.0,0,1,0
4.5,50.0,4.0,5.0,1.0,1.0,1.0,0,1,0
4.5,50.0,4.0,1.0,1.0,1.0,1.0,0,1,0
6.0,80.0,5.0,12.0,2.0,3.0,3.0,0,1,0
6.0,84.0,5.0,12.0,3.0,3.0,3.0,0,1,0
2.9,50.0,3.0,3.0,2.0,3.0,3.0,0,1,0
11.5,199.0,4.0,4.0,5.0,13.0,13.0,0,0,1
4.8,131.0,6.0,8.0,2.0,13.0,13.0,0,1,0
2.0,25.0,3.0,3.0,2.0,2.0,1.0,0,1,0
4.2,72.0,4.0,3.0,2.0,7.0,7.0,0,0,1
2.7,18.0,3.0,8.0,2.0,1.0,2.0,0,1,0
14.9,56.0,6.0,8.0,4.0,4.0,4.0,0,1,0
57.0,40.0,8.0,8.0,3.0,4.0,4.0,0,0,1
5.5,50.0,4.0,1.0,2.0,1.0,1.0,0,1,0
5.1,50.0,5.0,6.0,4.0,4.0,5.0,0,1,0
4.2,214.0,9.0,6.0,1.0,3.0,3.0,0,1,0
5.3,60.0,3.0,8.0,1.0,5.0,4.0,0,1,0
5.5,70.0,6.0,1.0,6.0,1.0,1.0,0,1,0
40.6,800.0,14.0,12.0,2.0,10.0,9.0,0,1,0
8.5,54.0,3.0,12.0,1.0,1.0,2.0,0,1,0
6.8,67.0,7.0,5.0,4.0,6.0,4.0,0,1,0
6.7,70.0,4.0,6.0,2.0,2.0,2.0,0,1,0
6.0,60.0,1.0,5.0,4.0,1.0,1.0,0,1,0
11.0,84.0,5.0,1.0,2.0,2.0,2.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
5.3,40.0,4.0,10.0,3.0,2.0,2.0,0,1,0
5.3,40.0,4.0,10.0,3.0,2.0,2.0,0,1,0
6.5,56.0,1.0,5.0,3.0,1.0,1.0,0,1,0
6.5,60.0,1.0,1.0,3.0,1.0,1.0,0,1,0
3.7,41.0,5.0,4.0,2.0,2.0,2.0,0,1,0
5.9,54.0,4.0,5.0,5.0,6.0,5.0,0,1,0
6.4,54.0,4.0,6.0,6.0,4.0,5.0,0,1,0
3.5,40.0,4.0,6.0,2.0,2.0,2.0,0,1,0
4.8,66.0,7.0,6.0,2.0,2.0,2.0,0,1,0
3.1,55.0,3.0,6.0,2.0,2.0,2.0,0,1,0
8.9,73.0,5.0,10.0,2.0,3.0,3.0,0,1,0
6.5,54.0,1.0,1.0,4.0,1.0,1.0,0,1,0
10.5,200.0,10.0,1.0,3.0,1.0,1.0,0,1,0
28.5,125.0,7.0,16.0,1.0,2.0,3.0,0,1,0
7.5,72.0,6.0,10.0,3.0,4.0,5.0,0,1,0
4.5,67.0,5.0,1.0,2.0,4.0,4.0,0,1,0
4.4,48.0,1.0,4.0,2.0,2.0,2.0,1,0,0
4.1,56.0,1.0,1.0,2.0,2.0,2.0,0,0,1
10.2,74.0,11.0,8.0,2.0,2.0,1.0,0,1,0
5.5,60.0,1.0,5.0,4.0,5.0,1.0,0,1,0
3.8,80.0,5.0,4.0,2.0,4.0,2.0,0,1,0
9.0,350.0,9.0,4.0,1.0,4.0,3.0,0,1,0
9.3,130.0,5.0,5.0,1.0,2.0,1.0,0,1,0
4.5,66.0,4.0,8.0,4.0,4.0,5.0,0,1,0
3.0,48.0,4.0,5.0,1.0,2.0,1.0,0,1,0
6.5,45.0,4.0,6.0,3.0,2.0,1.0,0,1,0
16.5,250.0,10.0,8.0,2.0,4.0,3.0,0,1,0
18.6,110.0,8.0,10.0,2.0,3.0,1.0,0,1,0
6.2,76.0,1.0,1.0,1.0,5.0,5.0,0,1,0
4.0,64.0,4.0,6.0,3.0,4.0,4.0,0,1,0
16.5,2.4,10.0,8.0,2.0,4.0,3.0,0,1,0
9.9,91.0,7.0,6.0,4.0,3.0,1.0,0,1,0
4.6,64.0,4.0,4.0,2.0,2.0,2.0,1,0,0
4.3,59.2,1.0,4.0,3.0,3.0,3.0,1,0,0
4.1,64.0,1.0,4.0,2.0,2.0,2.0,1,0,0
3.4,54.0,1.0,3.0,3.0,6.0,3.0,1,0,0
3.6,64.0,1.0,8.0,2.0,3.0,2.0,1,0,0
3.5,86.0,1.0,8.0,2.0,2.0,2.0,1,0,0
3.9,48.0,4.0,5.0,2.0,2.0,2.0,0,1,0
3.4,40.0,4.0,4.0,2.0,2.0,2.0,0,1,0
5.0,68.0,5.0,8.0,3.0,5.0,4.0,0,1,0
5.0,60.0,4.0,4.0,1.0,1.0,1.0,0,1,0
7.0,79.0,5.0,10.0,3.0,4.0,3.0,0,1,0
5.5,50.0,1.0,4.0,4.0,3.0,3.0,0,1,0
15.0,80.0,4.0,25.0,1.0,1.0,1.0,0,1,0
4.7,66.0,6.0,7.0,9.0,10.0,13.0,0,1,0
4.7,66.0,6.0,7.0,9.0,10.0,13.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
6.0,70.0,4.0,1.0,1.0,1.0,1.0,0,1,0
7.4,50.0,4.0,1.0,3.0,3.0,3.0,0,1,0
43.0,131.0,6.0,5.0,7.0,20.0,20.0,0,1,0
3.2,40.0,44.0,4.0,3.0,2.0,2.0,0,1,0
48.0,370.0,8.0,20.0,1.0,15.0,15.0,0,0,1
17.2,95.0,4.0,10.0,3.0,4.0,4.0,0,1,0
7.6,54.0,4.0,4.0,4.0,4.0,5.0,0,1,0
83.0,300.0,12.0,12.0,9.0,1.0,1.0,0,1,0
83.0,300.0,12.0,12.0,9.0,1.0,1.0,0,1,0
4.8,56.0,1.0,1.0,2.0,1.0,1.0,0,1,0
7.5,65.0,4.0,5.0,4.0,5.0,6.0,0,1,0
11.4,46.0,4.0,15.0,4.0,3.0,3.0,0,1,0
4.8,56.0,1.0,1.0,2.0,2.0,1.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
7.5,84.0,9.0,5.0,3.0,5.0,6.0,0,1,0
34.0,172.0,6.0,4.0,3.0,3.0,3.0,0,1,0
8.0,63.0,4.0,1.0,4.0,4.0,5.0,0,1,0
14.0,113.0,7.0,12.0,1.0,1.0,1.0,0,1,0
32.0,216.0,10.0,40.0,2.0,4.0,4.0,0,1,0
32.0,216.0,10.0,40.0,2.0,4.0,4.0,0,1,0
5.0,48.0,4.0,4.0,5.0,4.0,1.0,0,1,0
7.0,70.0,4.0,5.0,2.0,2.0,2.0,0,1,0
6.5,68.0,4.0,8.0,2.0,6.0,3.0,0,1,0
5.1,30.0,4.0,6.0,5.0,3.0,4.0,0,1,0
12.2,53.0,5.0,5.0,5.0,3.0,4.0,0,1,0
12.2,55.0,6.0,5.0,5.0,3.0,4.0,0,1,0
5.4,32.0,4.0,6.0,4.0,2.0,3.0,0,1,0
5.0,50.0,4.0,4.0,5.0,4.0,4.0,0,1,0
6.8,74.0,4.0,4.0,1.0,2.0,1.0,0,1,0
3.2,18.0,1.0,4.0,3.0,2.0,1.0,0,1,0
18.0,215.0,22.0,16.0,1.0,15.0,15.0,0,1,0
8.8,45.0,4.0,8.0,4.0,4.0,5.0,0,1,0
4.6,38.0,5.0,3.0,4.0,3.0,3.0,1,0,0
14.5,156.0,5.0,10.0,1.0,2.0,2.0,0,1,0
6.3,5.0,4.0,4.0,5.0,4.0,5.0,0,1,0
10.8,60.0,3.0,3.0,3.0,3.0,3.0,0,1,0
6.5,25.0,5.0,5.0,6.0,3.0,4.0,0,1,0
16.4,90.0,5.0,20.0,5.0,5.0,5.0,1,0,0
12.0,54.0,4.0,16.0,2.0,2.0,1.0,0,1,0
14.1,65.0,4.0,6.0,1.0,1.0,1.0,0,1,0
5.2,40.0,4.0,4.0,4.0,1.0,1.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
450.0,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
15.0,48.0,1.0,15.0,4.0,3.0,1.0,0,1,0
8.3,54.0,6.0,5.0,4.0,4.0,1.0,0,1,0
3.9,53.0,4.0,3.0,2.0,2.0,2.0,0,0,1
999.0,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
468.0,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
30.0,90.0,5.0,5.0,1.0,2.0,2.0,0,1,0
29.9,113.0,6.0,7.0,1.0,1.0,1.0,0,1,0
29.9,113.0,6.0,7.0,1.0,1.0,1.0,0,1,0
3.5,15.0,2.0,7.0,1.0,1.0,1.0,0,1,0
6.9,109.0,3.0,3.0,4.0,3.0,3.0,0,1,0
658.0,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
790.0,12.0,3.0,3.0,1.0,1.0,1.0,0,1,0
19.8,52.0,4.0,4.0,4.0,4.0,4.0,0,1,0
19.8,86.0,5.0,4.0,4.0,4.0,4.0,0,1,0
6.3,83.0,4.0,4.0,2.0,4.0,4.0,0,1,0
42.0,857.0,13.0,15.0,1.0,5.0,5.0,0,1,0
10.5,200.0,10.0,1.0,3.0,1.0,1.0,0,1,0
21.5,100.0,5.0,7.0,1.0,1.0,1.0,0,1,0
21.5,100.0,5.0,7.0,1.0,1.0,1.0,0,1,0
46.0,140.0,7.0,12.0,5.0,10.0,9.0,0,1,0
746.0,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
16.8,115.0,4.0,8.0,1.0,1.0,1.0,0,1,0
470.0,60.0,8.0,8.0,1.0,2.0,2.0,0,1,0
36.0,1.1,7.0,5.0,5.0,7.0,7.0,0,1,0
10.0,100.0,10.0,1.0,1.0,1.0,1.0,0,1,0
17.9,95.0,4.0,10.0,3.0,4.0,3.0,0,1,0
17.9,95.0,4.0,10.0,3.0,4.0,3.0,0,1,0
1.6,30.0,1.0,1.0,2.0,4.0,3.0,1,0,0
3.7,1.0,1.0,10.0,2.0,4.0,3.0,0,1,0
10.8,74.0,7.0,1.0,4.0,6.0,4.0,0,1,0
5.0,52.0,4.0,8.0,2.0,2.0,3.0,0,1,0
5.6,64.0,4.0,5.0,2.0,2.0,2.0,0,1,0
7.1,61.0,1.0,7.0,4.0,5.0,5.0,0,1,0
5.6,64.0,4.0,5.0,2.0,2.0,2.0,0,1,0
9.8,60.0,5.0,8.0,3.0,3.0,3.0,0,1,0
9.8,60.0,5.0,8.0,3.0,3.0,3.0,0,1,0
14.0,106.0,6.0,6.0,4.0,4.0,4.0,0,1,0
10.8,74.0,7.0,1.0,4.0,6.0,4.0,0,1,0
6.0,36.0,4.0,8.0,2.0,2.0,3.0,0,1,0
10.9,83.0,5.0,22.0,1.0,1.0,1.0,0,1,0
10.9,83.0,5.0,22.0,1.0,1.0,1.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
5.0,100.0,10.0,1.0,1.0,1.0,1.0,0,1,0
6.3,40.0,1.0,1.0,4.0,4.0,3.0,0,1,0
5.6,73.0,1.0,6.0,3.0,3.0,3.0,0,1,0
10.8,74.0,7.0,1.0,4.0,6.0,4.0,0,1,0
6.5,52.0,5.0,6.0,5.0,4.0,3.0,0,1,0
6.8,52.0,5.0,6.0,5.0,4.0,3.0,0,1,0
5.0,56.0,4.0,6.0,3.0,4.0,1.0,0,1,0
7.0,52.0,5.0,6.0,5.0,4.0,3.0,0,1,0
21.0,1.0,4.0,7.0,1.0,1.0,1.0,0,1,0
55.0,281.0,9.0,10.0,5.0,7.0,7.0,0,1,0
22.8,326.0,30.0,20.0,2.0,4.0,4.0,0,1,0
22.8,326.0,30.0,20.0,2.0,4.0,4.0,0,1,0
17.0,117.0,1.0,1.0,1.0,2.0,2.0,0,1,0
6.5,68.0,1.0,1.0,1.0,2.0,2.0,0,1,0
6.5,30.0,5.0,1.0,2.0,1.0,1.0,0,1,0
9.0,120.0,5.0,4.0,2.0,3.0,3.0,0,1,0
9.0,90.0,6.0,5.0,2.0,4.0,3.0,0,1,0
8.0,80.0,6.0,6.0,1.0,3.0,2.0,0,1,0
5.5,90.0,10.0,10.0,1.0,3.0,3.0,0,1,0
11.0,160.0,8.0,4.0,2.0,3.0,4.0,0,1,0
6.2,84.0,6.0,4.0,2.0,3.0,3.0,0,1,0
5.8,65.0,4.0,3.0,4.0,3.0,3.0,0,1,0
5.5,90.0,10.0,10.0,1.0,3.0,3.0,0,1,0
66.0,210.0,11.0,7.0,1.0,1.0,1.0,0,1,0
60.0,163.0,11.0,7.0,1.0,1.0,1.0,0,1,0
37.0,114.0,6.0,7.0,1.0,1.0,1.0,0,1,0
81.0,180.0,13.0,7.0,1.0,1.0,1.0,0,1,0
8.2,149.0,8.0,4.0,1.0,3.0,1.0,0,1,0
28.0,127.0,1.0,12.0,8.0,8.0,8.0,0,1,0
3.7,51.0,4.0,1.0,1.0,1.0,1.0,0,1,0
4.0,57.0,6.0,1.0,1.0,1.0,1.0,0,1,0
8.5,56.0,1.0,8.0,4.0,6.0,3.0,0,1,0
6.3,62.0,1.0,4.0,2.0,4.0,4.0,0,1,0
6.9,30.0,4.0,4.0,5.0,4.0,3.0,0,0,1
6.8,53.0,12.0,20.0,4.0,4.0,4.0,0,1,0
6.8,84.0,9.0,6.0,3.0,4.0,4.0,0,1,0
4.0,60.0,5.0,1.0,1.0,2.0,1.0,0,1,0
3.6,54.0,5.0,1.0,1.0,3.0,2.0,0,1,0
7.2,58.0,5.0,5.0,2.0,3.0,3.0,0,1,0
3.5,55.0,5.0,1.0,1.0,3.0,2.0,0,1,0
3.5,55.0,5.0,1.0,1.0,3.0,2.0,0,1,0
6.0,71.0,5.0,5.0,1.0,3.0,1.0,0,1,0
6.0,60.0,4.0,6.0,3.0,4.0,4.0,0,1,0
10.0,100.0,10.0,1.0,1.0,1.0,1.0,0,1,0
6.8,80.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.8,18.0,3.0,3.0,4.0,3.0,4.0,0,1,0
4.0,110.0,10.0,1.0,1.0,1.0,1.0,0,1,0
7.0,84.0,8.0,6.0,3.0,4.0,4.0,0,1,0
15.5,6.0,19.0,7.0,1.0,1.0,1.0,0,1,0
5.2,127.0,5.0,12.0,1.0,3.0,3.0,0,1,0
6.6,81.0,4.0,4.0,3.0,5.0,4.0,0,1,0
5.5,60.0,5.0,4.0,4.0,4.0,4.0,0,1,0
29.0,480.0,15.0,15.0,3.0,4.0,4.0,0,1,0
10.0,50.0,4.0,5.0,5.0,3.0,4.0,0,1,0
10.0,50.0,4.0,5.0,5.0,3.0,4.0,0,1,0
27.0,140.0,1.0,1.0,1.0,1.0,1.0,0,1,0
8.5,60.0,4.0,5.0,2.0,3.0,3.0,0,1,0
8.3,70.0,4.0,4.0,3.0,4.0,3.0,0,1,0
8.3,70.0,4.0,4.0,3.0,4.0,3.0,0,1,0
7.5,50.0,4.0,4.0,4.0,5.0,5.0,0,1,0
7.5,50.0,4.0,4.0,4.0,5.0,5.0,0,1,0
6.9,40.0,4.0,4.0,4.0,3.0,3.0,0,1,0
6.9,40.0,4.0,4.0,4.0,3.0,3.0,0,1,0
7.6,70.0,4.0,3.0,4.0,7.0,7.0,0,1,0
7.6,70.0,4.0,3.0,4.0,7.0,7.0,0,1,0
8.2,50.0,4.0,5.0,4.0,4.0,3.0,0,1,0
4.0,92.0,5.0,6.0,3.0,4.0,1.0,0,1,0
8.5,60.0,4.0,5.0,2.0,3.0,3.0,0,1,0
10.9,60.0,4.0,4.0,4.0,5.0,5.0,0,1,0
20.0,150.0,10.0,1.0,1.0,1.0,1.0,0,1,0
20.0,150.0,10.0,1.0,1.0,1.0,1.0,0,1,0
75.0,118.0,6.0,1.0,1.0,1.0,1.0,0,1,0
51.7,156.0,6.0,1.0,1.0,1.0,1.0,0,1,0
100.0,385.0,11.0,1.0,1.0,1.0,1.0,0,1,0
11.0,80.0,4.0,16.0,1.0,2.0,3.0,0,1,0
3.7,21.0,3.0,3.0,4.0,4.0,2.0,0,1,0
