,Giá,Diện tích,Mặt tiền,Số tầng,Số phòng,Số toilet,Không,Đầy đủ,Cơ bản
562,2.95,44.0,1,3,3,3,1,0,0
563,39.9,150.0,6,6,6,6,1,0,0
564,16.8,60.0,6,5,1,1,1,0,0
565,17.5,125.0,5,5,4,6,1,0,0
566,15.8,400.0,1,3,3,3,1,0,0
567,7.9,42.0,5,3,3,3,1,0,0
568,9.2,102.0,5,2,4,3,1,0,0
569,8.0,58.0,4,4,4,3,1,0,0
570,1.35,65.0,7,1,2,2,1,0,0
571,4.5,50.0,4,1,1,1,1,0,0
572,4.5,50.0,4,1,1,1,1,0,0
573,6.0,80.0,5,2,3,3,1,0,0
574,6.0,84.0,5,3,3,3,1,0,0
575,2.9,50.0,3,2,3,3,0,0,1
576,11.5,199.0,4,5,13,13,0,1,0
577,4.8,131.0,6,2,13,13,0,0,1
578,2.05,25.0,3,2,2,1,0,0,1
579,4.2,72.0,4,2,7,7,0,1,0
580,2.67,18.0,3,2,1,2,0,0,1
581,14.9,56.0,6,4,4,4,1,0,0
582,5.7,40.0,8,3,4,4,0,1,0
583,5.5,50.0,4,2,1,1,1,0,0
584,5.1,50.0,5,4,4,5,1,0,0
585,4.16,214.0,9,1,3,3,1,0,0
586,5.29,60.0,3,1,5,4,1,0,0
587,35.93487869047619,70.0,6,6,1,1,1,0,0
588,245.93311533333346,800.0,14,2,10,9,1,0,0
589,8.5,54.0,3,1,1,2,1,0,0
590,6.8,67.0,7,4,6,4,1,0,0
591,6.7,70.0,4,2,2,2,1,0,0
592,5.99,60.0,1,4,1,1,1,0,0
593,11.0,84.0,5,2,2,2,1,0,0
594,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
595,5.3,40.0,4,3,2,2,1,0,0
596,5.3,40.0,4,3,2,2,1,0,0
597,6.51,56.0,1,3,1,1,1,0,0
598,6.5,60.0,1,3,1,1,1,0,0
599,3.7,41.0,5,2,2,2,1,0,0
600,5.9,54.0,4,5,6,5,1,0,0
601,6.4,54.0,4,6,4,5,1,0,0
602,3.5,40.0,4,2,2,2,1,0,0
603,4.79,66.0,7,2,2,2,1,0,0
604,3.1,55.0,3,2,2,2,1,0,0
605,8.9,73.0,5,2,3,3,1,0,0
606,6.5,54.0,1,4,1,1,1,0,0
607,19.898843054771884,200.0,10,3,1,1,1,0,0
608,28.5,125.0,7,1,2,3,1,0,0
609,7.5,72.0,6,3,4,5,1,0,0
610,4.5,67.0,5,2,4,4,1,0,0
611,4.45,48.0,1,2,2,2,0,0,1
612,4.1,56.0,1,2,2,2,0,1,0
613,10.2,74.0,11,2,2,1,1,0,0
614,6.14650154761911,60.0,1,4,5,1,1,0,0
615,3.8,80.0,5,2,4,2,1,0,0
616,9.0,350.0,9,1,4,3,0,0,1
617,9.3,130.0,5,1,2,1,1,0,0
618,4.5,66.0,4,4,4,5,1,0,0
619,2.999,48.0,4,1,2,1,1,0,0
620,6.5,45.0,4,3,2,1,1,0,0
621,16.5,250.0,10,2,4,3,1,0,0
622,18.6,110.0,8,2,3,1,1,0,0
623,6.2,76.0,1,1,5,5,1,0,0
624,4.0,64.0,4,3,4,4,1,0,0
626,9.9,91.0,7,4,3,1,1,0,0
627,4.6,64.0,4,2,2,2,0,0,1
628,28.436902500000123,135.52400535373795,1,3,3,3,0,0,1
629,4.1,64.0,1,2,2,2,0,0,1
630,3.4,54.0,1,3,6,3,0,0,1
631,3.65,64.0,1,2,3,2,0,0,1
632,3.5,86.0,1,2,2,2,0,0,1
633,3.9,48.0,4,2,2,2,1,0,0
634,3.4,40.0,4,2,2,2,1,0,0
635,5.0,68.0,5,3,5,4,1,0,0
636,5.0,60.0,4,1,1,1,1,0,0
637,7.0,79.0,5,3,4,3,1,0,0
638,5.5,50.0,1,4,3,3,1,0,0
639,15.0,80.0,4,1,1,1,1,0,0
640,4.68,66.0,6,9,10,13,1,0,0
641,4.68,66.0,6,9,10,13,1,0,0
642,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
643,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
644,6.0,70.0,4,1,1,1,1,0,0
645,7.4,50.0,4,3,3,3,1,0,0
646,43.0,131.0,6,7,20,20,1,0,0
647,3.2,40.0,44,3,2,2,1,0,0
648,48.0,370.0,8,1,15,15,0,1,0
649,17.2,95.0,4,3,4,4,1,0,0
650,7.6,54.0,4,4,4,5,1,0,0
651,83.0,300.0,12,9,1,1,1,0,0
652,83.0,300.0,12,9,1,1,1,0,0
653,4.79,56.0,1,2,1,1,1,0,0
654,7.5,65.0,4,4,5,6,1,0,0
655,11.4,46.0,4,4,3,3,1,0,0
656,4.8,56.0,1,2,2,1,1,0,0
657,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
658,7.5,84.0,9,3,5,6,1,0,0
659,34.0,172.0,6,3,3,3,1,0,0
660,7.99,63.0,4,4,4,5,1,0,0
661,14.0,113.0,7,1,1,1,1,0,0
662,32.0,216.0,10,2,4,4,1,0,0
663,32.0,216.0,10,2,4,4,1,0,0
664,5.0,48.0,4,5,4,1,1,0,0
665,7.0,70.0,4,2,2,2,1,0,0
666,6.5,68.0,4,2,6,3,1,0,0
667,5.1,30.0,4,5,3,4,1,0,0
668,12.2,53.0,5,5,3,4,1,0,0
669,12.2,55.0,6,5,3,4,1,0,0
670,5.4,32.0,4,4,2,3,1,0,0
671,5.0,50.0,4,5,4,4,1,0,0
672,6.8,74.0,4,1,2,1,1,0,0
673,3.25,18.0,1,3,2,1,1,0,0
674,18.0,215.0,22,1,15,15,1,0,0
675,8.8,45.0,4,4,4,5,1,0,0
676,4.6,38.0,5,4,3,3,0,0,1
677,14.5,156.0,5,1,2,2,1,0,0
678,6.3,5.0,4,5,4,5,1,0,0
679,10.8,60.0,3,3,3,3,1,0,0
680,6.5,25.0,5,6,3,4,1,0,0
681,16.35,90.0,5,5,5,5,0,0,1
682,12.0,54.0,4,2,2,1,1,0,0
683,14.1,65.0,4,1,1,1,1,0,0
684,5.2,40.0,4,4,1,1,1,0,0
685,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
686,450.0,101.02365867867587,1,1,1,1,1,0,0
687,15.0,48.0,1,4,3,1,1,0,0
688,8.3,54.0,6,4,4,1,1,0,0
689,3.9,53.0,4,2,2,2,0,1,0
690,999.0,101.02365867867587,1,1,1,1,1,0,0
691,468.0,101.02365867867587,1,1,1,1,1,0,0
692,30.0,90.0,5,1,2,2,1,0,0
693,29.9,113.0,6,1,1,1,1,0,0
694,29.9,113.0,6,1,1,1,1,0,0
695,3.5,15.0,2,1,1,1,1,0,0
696,6.9,109.0,3,4,3,3,1,0,0
697,658.0,101.02365867867587,1,1,1,1,1,0,0
698,790.0,12.0,3,1,1,1,1,0,0
699,19.8,52.0,4,4,4,4,1,0,0
700,19.8,86.0,5,4,4,4,1,0,0
701,6.3,83.0,4,2,4,4,1,0,0
702,42.0,857.0,13,1,5,5,1,0,0
703,19.898843054771884,200.0,10,3,1,1,1,0,0
704,21.5,100.0,5,1,1,1,1,0,0
705,21.5,100.0,5,1,1,1,1,0,0
706,46.0,140.0,7,5,10,9,1,0,0
707,746.0,101.02365867867587,1,1,1,1,1,0,0
708,16.8,115.0,4,1,1,1,1,0,0
709,470.0,60.0,8,1,2,2,1,0,0
710,36.0,1146.0,7,5,7,7,1,0,0
711,10.0,100.0,10,1,1,1,1,0,0
712,17.9,95.0,4,3,4,3,1,0,0
713,17.9,95.0,4,3,4,3,1,0,0
714,1.55,30.0,1,2,4,3,0,0,1
715,6.046353555555533,1.0,1,2,4,3,1,0,0
716,10.8,74.0,7,4,6,4,1,0,0
717,5.0,52.0,4,2,2,3,1,0,0
718,5.6,64.0,4,2,2,2,1,0,0
719,11.103635618332827,61.0,1,4,5,5,1,0,0
720,5.6,64.0,4,2,2,2,1,0,0
721,9.8,60.0,5,3,3,3,1,0,0
722,9.8,60.0,5,3,3,3,1,0,0
723,14.0,106.0,6,4,4,4,1,0,0
724,10.8,74.0,7,4,6,4,1,0,0
725,6.0,36.0,4,2,2,3,1,0,0
726,10.9,83.0,5,1,1,1,1,0,0
727,10.9,83.0,5,1,1,1,1,0,0
728,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
729,5.0,100.0,10,1,1,1,1,0,0
730,6.3,40.0,1,4,4,3,1,0,0
731,5.6,73.0,1,3,3,3,1,0,0
732,10.8,74.0,7,4,6,4,1,0,0
733,6.5,52.0,5,5,4,3,1,0,0
734,6.8,52.0,5,5,4,3,1,0,0
735,4.95,56.0,4,3,4,1,1,0,0
736,7.0,52.0,5,5,4,3,1,0,0
737,21.0,1.0,4,1,1,1,1,0,0
738,55.0,281.0,9,5,7,7,1,0,0
739,22.8,326.0,30,2,4,4,1,0,0
740,22.8,326.0,30,2,4,4,1,0,0
741,17.0,117.0,1,1,2,2,1,0,0
742,6.5,68.0,1,1,2,2,1,0,0
743,6.5,30.0,5,2,1,1,1,0,0
744,9.0,120.0,5,2,3,3,1,0,0
745,9.0,90.0,6,2,4,3,1,0,0
746,8.0,80.0,6,1,3,2,1,0,0
747,5.5,90.0,10,1,3,3,1,0,0
748,11.0,160.0,8,2,3,4,1,0,0
749,6.2,84.0,6,2,3,3,1,0,0
750,5.8,65.0,4,4,3,3,1,0,0
751,5.5,90.0,10,1,3,3,1,0,0
752,66.0,210.0,11,1,1,1,1,0,0
753,60.0,163.0,11,1,1,1,1,0,0
754,37.0,114.0,6,1,1,1,1,0,0
755,81.0,180.0,13,1,1,1,1,0,0
756,8.2,149.0,8,1,3,1,1,0,0
757,28.0,127.0,1,8,8,8,1,0,0
758,3.7,51.0,4,1,1,1,1,0,0
759,4.05,57.0,6,1,1,1,1,0,0
760,8.5,56.0,1,4,6,3,1,0,0
761,6.3,62.0,1,2,4,4,1,0,0
762,6.9,30.0,4,5,4,3,0,1,0
763,6.8,53.0,12,4,4,4,1,0,0
764,6.8,84.0,9,3,4,4,1,0,0
765,3.98,60.0,5,1,2,1,1,0,0
766,3.58,54.0,5,1,3,2,1,0,0
767,7.2,58.0,5,2,3,3,1,0,0
768,3.5,55.0,5,1,3,2,1,0,0
769,3.5,55.0,5,1,3,2,1,0,0
770,6.0,71.0,5,1,3,1,1,0,0
771,6.0,60.0,4,3,4,4,1,0,0
772,10.0,100.0,10,1,1,1,1,0,0
773,6.8,80.0,1,1,1,1,1,0,0
774,2.8,18.0,3,4,3,4,1,0,0
775,4.0,110.0,10,1,1,1,1,0,0
776,7.0,84.0,8,3,4,4,1,0,0
777,15.5,6.0,19,1,1,1,1,0,0
778,5.2,127.0,5,1,3,3,1,0,0
779,6.6,81.0,4,3,5,4,1,0,0
780,5.49,60.0,5,4,4,4,1,0,0
781,29.0,480.0,15,3,4,4,1,0,0
782,10.0,50.0,4,5,3,4,1,0,0
783,10.0,50.0,4,5,3,4,1,0,0
784,26.96,140.0,1,1,1,1,1,0,0
785,8.5,60.0,4,2,3,3,1,0,0
786,8.3,70.0,4,3,4,3,1,0,0
787,8.3,70.0,4,3,4,3,1,0,0
788,7.5,50.0,4,4,5,5,1,0,0
789,7.5,50.0,4,4,5,5,1,0,0
790,6.9,40.0,4,4,3,3,1,0,0
791,6.9,40.0,4,4,3,3,1,0,0
792,7.6,70.0,4,4,7,7,1,0,0
793,7.6,70.0,4,4,7,7,1,0,0
794,8.2,50.0,4,4,4,3,1,0,0
795,4.0,92.0,5,3,4,1,1,0,0
796,8.5,60.0,4,2,3,3,1,0,0
797,10.9,60.0,4,4,5,5,1,0,0
798,20.0,150.0,10,1,1,1,1,0,0
799,20.0,150.0,10,1,1,1,1,0,0
800,75.0,118.0,6,1,1,1,1,0,0
801,51.7,156.0,6,1,1,1,1,0,0
802,100.0,385.0,11,1,1,1,1,0,0
803,11.0,80.0,4,1,2,3,1,0,0
804,3.7,21.0,3,4,4,2,1,0,0
805,4.0,25.0,4,3,3,3,1,0,0
806,23.0,84.0,5,7,10,10,1,0,0
807,10.5,56.0,4,5,6,6,1,0,0
808,39.6,18.0,10,1,1,1,1,0,0
809,4.0,94.0,5,1,1,1,1,0,0
810,6.2,65.0,5,4,1,1,1,0,0
811,100.0,250.0,10,1,1,1,1,0,0
812,132.0,186.0,8,1,1,1,1,0,0
813,30.0,311.0,4,5,5,5,1,0,0
814,85.0,243.0,7,1,1,1,1,0,0
815,6.2,62.0,5,4,1,1,1,0,0
816,6.0,52.0,4,3,4,4,1,0,0
817,7.5,120.0,4,2,6,6,1,0,0
818,10.5,110.0,6,3,1,1,1,0,0
819,31.0,6.0,18,1,1,1,1,0,0
820,11.0,44.0,1,5,1,1,1,0,0
821,7.5,40.0,4,2,2,2,1,0,0
822,6.8,355.0,18,1,4,3,0,1,0
823,4.0,40.0,1,4,4,1,1,0,0
824,5.5,150.0,4,3,4,5,0,1,0
825,4.95,62.0,1,2,2,2,1,0,0
826,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
827,3.2,21.0,3,3,2,2,1,0,0
828,2.6,21.0,3,3,3,3,1,0,0
829,2.1,16.0,5,2,1,2,1,0,0
830,4.3,63.0,4,2,2,3,1,0,0
831,19.0,4.0,20,1,1,1,1,0,0
832,22.0,5.0,33,1,1,1,1,0,0
833,1.7,19.0,4,2,1,1,1,0,0
834,55.0,176.0,8,4,28,28,1,0,0
835,3.2,20.0,4,2,2,3,1,0,0
836,8.8,43.0,3,4,4,3,1,0,0
837,4.0,50.0,5,2,3,2,1,0,0
838,16.0,61.0,5,2,2,2,1,0,0
839,4.5,39.0,4,4,4,4,1,0,0
840,3.0,32.0,3,2,3,2,1,0,0
841,3.2,32.0,4,2,3,2,1,0,0
842,3.75,39.0,6,2,3,2,1,0,0
843,4.7,60.0,1,2,2,2,1,0,0
844,19.7,159.0,4,3,5,4,0,1,0
845,21.2,5.0,21,7,10,10,1,0,0
846,6.4,120.0,5,3,3,3,1,0,0
847,18.24,105.0,7,3,4,5,1,0,0
848,23.5,100.0,5,3,5,3,1,0,0
849,22.5,100.0,5,5,5,5,1,0,0
850,1.067,40.0,5,1,1,1,1,0,0
851,3.65,56.0,4,2,2,2,1,0,0
852,3.8,46.0,4,1,1,1,1,0,0
853,4.9,56.0,4,1,1,1,1,0,0
854,4.8,120.0,5,3,3,3,1,0,0
855,4.8,120.0,5,3,3,3,1,0,0
856,2.9,36.0,4,1,1,1,1,0,0
857,4.5,54.0,4,1,1,1,1,0,0
858,2.7,21.0,3,1,1,1,1,0,0
859,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
860,18.24,90.0,5,3,4,3,1,0,0
861,35.0,205.0,8,3,6,6,1,0,0
862,6.5,102.0,6,1,2,1,1,0,0
863,2.7,24.0,3,2,2,2,1,0,0
864,2.4,21.0,3,3,2,2,1,0,0
865,5.0,50.0,4,3,3,3,1,0,0
866,5.0,65.0,4,3,3,3,1,0,0
867,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
868,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
869,4.3,101.0,4,1,4,2,1,0,0
870,5.5,62.0,4,1,1,1,1,0,0
871,3.9,42.0,4,1,1,1,1,0,0
872,14.299,80.0,5,4,4,4,1,0,0
873,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
874,8.39,50.0,4,4,4,4,1,0,0
875,7.799,160.0,8,2,10,9,1,0,0
876,6.699,218.0,7,1,1,1,1,0,0
877,2.9,37.0,4,1,1,1,1,0,0
878,35.0,444.0,12,2,1,1,1,0,0
879,24.0,126.0,7,3,1,1,1,0,0
880,15.0,45.0,4,2,2,2,1,0,0
881,3.7,52.0,4,1,1,1,1,0,0
882,6.4,31.0,4,3,2,2,1,0,0
883,6.4,30.0,4,3,2,2,1,0,0
884,6.4,30.0,4,3,2,2,1,0,0
885,6.4,32.0,4,3,2,2,1,0,0
886,6.4,32.0,4,3,2,2,1,0,0
887,6.4,31.0,4,3,2,2,1,0,0
888,3.9,18.0,4,3,3,3,1,0,0
889,17.5,52.0,5,5,8,8,1,0,0
890,8.5,150.0,6,1,4,2,1,0,0
891,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
892,3.3,68.0,4,1,2,1,1,0,0
893,4.699,60.0,4,2,2,2,1,0,0
894,4.65,60.0,4,2,2,2,1,0,0
895,4.6,60.0,1,2,2,2,1,0,0
896,4.499,66.0,4,1,1,1,1,0,0
897,4.1,101.0,4,1,2,1,1,0,0
898,3.5,24.0,6,1,1,1,1,0,0
899,6.999,128.0,5,3,3,2,1,0,0
900,4.299,64.0,4,3,4,5,1,0,0
901,6.2,40.0,3,4,5,3,1,0,0
902,6.3,41.0,3,5,5,3,1,0,0
903,6.1,68.0,4,4,4,5,1,0,0
904,2.6,19.0,3,4,3,3,1,0,0
905,7.1,120.0,6,1,1,1,1,0,0
906,3.78,72.0,4,2,3,3,1,0,0
907,16.0,81.0,5,4,6,6,1,0,0
908,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
909,4.799,83.0,4,1,1,1,1,0,0
910,6.4,145.0,12,3,3,2,1,0,0
911,4.599,67.0,4,3,4,5,1,0,0
912,5.299,70.0,4,3,3,3,1,0,0
913,4.124307916666665,67.0,4,2,3,3,1,0,0
914,4.199,67.0,4,2,3,3,1,0,0
915,18.0,260.0,5,3,6,4,1,0,0
916,5.05,95.0,4,1,3,2,1,0,0
917,6.2,145.0,12,3,3,2,1,0,0
918,20.0,126.0,7,4,6,6,1,0,0
919,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
920,11.0,176.0,5,3,5,4,1,0,0
921,11.9,359.7,6,4,12,12,0,1,0
922,6.0,59.0,4,5,4,5,1,0,0
923,2.87,30.0,1,2,2,2,1,0,0
924,5.05,95.0,4,1,2,2,1,0,0
925,1.75,24.0,5,2,2,2,1,0,0
926,6.0,80.0,4,2,2,3,1,0,0
927,1.9,100.0,5,29,1,1,1,0,0
928,5.05,95.0,4,1,2,2,1,0,0
929,6.1,58.0,4,4,4,3,1,0,0
930,6.1,58.0,4,4,4,3,1,0,0
931,9.999,56.0,4,3,3,4,1,0,0
932,6.89,50.0,5,2,3,2,1,0,0
933,4.45,75.0,5,3,6,4,1,0,0
934,4.5,100.0,5,1,1,1,1,0,0
935,5.69,70.0,6,4,4,5,1,0,0
936,9.5,40.0,4,7,5,6,1,0,0
937,10.9,79.0,6,3,3,3,1,0,0
938,13.5,65.0,5,3,3,3,1,0,0
939,8.5,116.0,9,4,4,4,1,0,0
940,240.0,570.0,26,8,1,1,1,0,0
941,4.5,90.0,5,3,3,3,1,0,0
942,3.68,51.0,4,3,3,3,1,0,0
943,6.8,90.0,4,2,5,5,1,0,0
944,5.84,70.0,4,1,2,2,1,0,0
945,8.5,82.0,5,4,4,5,1,0,0
946,7.9,103.0,6,2,3,3,1,0,0
947,7.9,103.0,6,2,3,3,1,0,0
948,4.0,61.0,5,1,2,1,1,0,0
949,5.6,72.0,5,2,2,2,1,0,0
950,4.69,77.0,7,2,7,7,1,0,0
951,5.59,52.0,8,3,4,5,0,0,1
952,5.5,260.0,5,4,4,4,1,0,0
953,3.35,68.0,4,2,3,2,1,0,0
954,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
955,3.75,43.0,3,1,1,1,1,0,0
956,2.5,28.0,8,2,2,3,0,0,1
957,7.888,85.0,5,3,3,4,1,0,0
958,16.5,72.0,4,4,5,5,1,0,0
959,16.5,72.0,4,4,5,5,1,0,0
960,10.0,51.0,5,3,3,3,1,0,0
961,3.0,32.0,4,2,2,2,0,1,0
962,4.0,71.0,6,2,3,3,1,0,0
963,11.5,41.0,3,3,3,3,1,0,0
964,9.0,56.0,5,4,5,4,1,0,0
965,6.4,91.0,4,2,3,3,1,0,0
966,9.0,56.0,5,4,5,4,1,0,0
967,25.0,80.0,5,3,6,5,1,0,0
968,88.26449497100127,279.129987588904,12,1,1,1,1,0,0
969,20.8,215.0,5,2,5,3,1,0,0
970,320.0,85.0,5,1,1,1,1,0,0
971,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
972,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
973,4.55,50.0,1,1,1,1,1,0,0
974,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
975,320.0,85.0,5,1,1,1,1,0,0
976,20.0,130.0,1,2,4,3,0,0,1
977,6.35,42.0,4,5,3,4,1,0,0
978,7.0,166.0,8,4,6,5,1,0,0
979,7.0,170.0,8,4,6,5,1,0,0
980,8.0,101.02365867867587,1,1,1,1,1,0,0
981,8.0,72.0,7,1,1,1,1,0,0
982,5.4,70.0,5,1,2,1,1,0,0
983,3.6,42.0,5,2,2,2,1,0,0
984,12.5,42.0,5,2,2,2,1,0,0
985,12.5,141.0,6,2,5,1,1,0,0
986,8.0,57.0,4,1,1,1,1,0,0
987,9.0,56.0,5,4,5,4,1,0,0
988,6.5,50.0,4,4,4,5,1,0,0
989,4.0,50.0,4,2,3,2,1,0,0
990,1.7,25.0,3,1,2,2,1,0,0
991,2.5,25.0,4,2,2,2,0,1,0
992,10.5,77.0,5,4,1,1,1,0,0
993,8.0,57.0,1,1,1,1,1,0,0
994,11.0,70.0,6,3,3,2,1,0,0
995,7.0,70.0,5,4,5,5,1,0,0
996,6.2,30.0,4,5,5,5,1,0,0
997,13.9,55.0,6,6,5,6,1,0,0
998,11.6,35.0,7,3,3,3,1,0,0
999,8.0,72.0,4,4,7,5,1,0,0
1000,3.25,34.0,4,2,2,2,1,0,0
1001,5.95,67.0,4,3,3,3,1,0,0
1002,2.5,25.0,4,2,1,2,0,1,0
1003,4.8,65.0,5,3,3,3,1,0,0
1004,730.0,40.0,1,2,2,2,0,0,1
1005,17.8,222.0,13,2,2,2,1,0,0
1006,11.3,145.0,8,2,2,2,1,0,0
1007,11.3,145.0,8,2,2,2,1,0,0
1008,12.0,237.0,6,1,4,3,1,0,0
1009,1.6,52.0,7,1,2,2,1,0,0
1010,2.1,156.0,6,1,1,1,1,0,0
1011,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
1012,2.35,68.0,5,3,3,3,1,0,0
1013,1.3,63.0,4,1,1,1,1,0,0
1014,6.0,120.0,6,5,1,1,1,0,0
1015,5.8,66.0,6,1,2,2,1,0,0
1016,4.48,62.0,5,2,2,2,0,0,1
1017,18.0,100.0,5,3,6,4,1,0,0
1018,13.5,84.0,4,5,9,5,1,0,0
1019,9.5,110.0,6,2,4,3,1,0,0
1020,2.95,60.0,4,2,2,2,1,0,0
1021,3.5,36.0,4,2,2,2,1,0,0
1022,3.5,22.0,4,3,2,3,1,0,0
1023,4.999,80.0,4,4,4,4,1,0,0
1024,5.3,64.0,4,2,3,3,1,0,0
1025,5.38,60.0,4,3,4,5,1,0,0
1026,3.9,60.0,4,3,3,4,1,0,0
1027,9.85,72.0,4,5,5,5,1,0,0
1028,8.3,71.0,5,4,4,4,1,0,0
1029,15.8,60.0,4,4,3,3,1,0,0
1030,8.7,42.0,4,5,5,5,1,0,0
1031,3.98,52.0,4,3,3,3,1,0,0
1032,4.79,40.0,5,2,2,2,1,0,0
1033,5.4,56.0,4,3,3,3,1,0,0
1034,6.2,68.0,4,2,3,3,1,0,0
1035,5.0,50.0,4,3,4,4,1,0,0
1036,4.05,55.0,5,2,2,2,1,0,0
1037,4.6,48.0,3,3,2,2,1,0,0
1038,107.0,56.0,4,4,4,3,1,0,0
1039,7.6,38.0,5,5,4,4,1,0,0
1040,2.15,27.0,1,1,1,1,1,0,0
1041,16.0,90.0,9,1,1,1,1,0,0
1042,10.5,80.0,4,5,5,5,1,0,0
1043,4.6,36.0,4,3,3,3,1,0,0
1044,5.1,60.0,5,2,3,2,0,0,1
1045,5.5,52.0,6,4,3,3,1,0,0
1046,7.8,30.0,9,4,5,4,1,0,0
1047,5.4,40.0,3,4,4,3,1,0,0
1048,28.0,105.0,8,5,9,9,1,0,0
1049,15.2,94.0,5,5,6,7,1,0,0
1050,16.0,80.0,5,5,6,4,1,0,0
1051,5.0,50.0,5,2,1,1,1,0,0
1052,2.89,46.0,5,2,2,2,1,0,0
1053,3.3,54.0,4,2,4,2,1,0,0
1054,11.9,100.0,5,4,4,5,1,0,0
1055,14.49,310.0,15,1,3,4,1,0,0
1056,1.5,64.0,4,1,2,1,1,0,0
1057,7.2,110.0,4,2,2,2,1,0,0
1058,3.49,64.0,4,2,3,2,1,0,0
1059,4.89,112.0,4,2,2,2,1,0,0
1060,4.6,210.0,9,5,10,10,1,0,0
1061,5.85,42.0,1,4,1,1,1,0,0
1062,5.95,43.0,1,40,1,1,1,0,0
1063,4.5,29.0,1,1,1,1,1,0,0
1064,4.6,29.0,1,1,1,1,1,0,0
1065,5.9,43.0,1,1,1,1,1,0,0
1066,5.7,47.0,1,1,1,1,1,0,0
1067,4.65,48.0,4,3,3,3,1,0,0
1068,6.0,40.0,4,2,2,2,1,0,0
1069,5.0,158.0,9,2,6,5,1,0,0
1070,29.5,70.0,4,6,1,1,1,0,0
1071,235.0,197.0,11,1,1,1,1,0,0
1072,7.5,98.0,6,1,5,3,1,0,0
1073,5.59,1.0,4,5,4,5,1,0,0
1074,3.5,34.0,4,2,2,2,1,0,0
1075,5.79,55.0,4,2,4,2,1,0,0
1076,5.95,65.0,4,3,4,4,1,0,0
1077,7.44,64.0,4,4,4,5,1,0,0
1078,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
1079,300.0,2000.0,35,1,1,1,1,0,0
1080,4.540808144272855,46.0,1,2,3,3,1,0,0
1081,12.5,120.0,4,1,2,2,1,0,0
1082,55.0,480.0,8,5,9,9,1,0,0
1083,4.1,57.0,4,3,3,4,1,0,0
1084,4.1,24.0,3,4,3,4,1,0,0
1085,8.9,100.0,4,1,2,1,1,0,0
1086,6.3,141.0,5,1,2,1,1,0,0
1087,19.0,114.0,6,4,5,6,1,0,0
1088,19.0,114.0,6,4,5,6,1,0,0
1089,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
1090,33.8,75.0,10,7,7,7,1,0,0
1091,7.8,72.0,5,2,2,2,1,0,0
1092,7.8,72.0,5,2,2,1,1,0,0
1093,19.0,118.0,5,4,20,21,1,0,0
1094,28.5,150.0,6,3,4,5,1,0,0
1095,28.5,150.0,6,3,4,5,1,0,0
1096,2.0,330.0,4,4,14,15,1,0,0
1097,2.0,330.0,4,4,14,15,1,0,0
1098,2.7,21.0,3,3,2,2,1,0,0
1099,38.0,55.0,6,1,1,1,1,0,0
1100,4.4,240.0,9,7,20,22,1,0,0
1101,38.0,55.0,6,1,1,1,1,0,0
1102,4.4,240.0,9,7,20,22,1,0,0
1103,70.0,128.0,8,5,1,1,1,0,0
1104,4.5,48.0,6,2,3,3,1,0,0
1105,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
1106,2.85,24.0,3,2,2,2,1,0,0
1107,3.15,32.0,1,2,1,1,1,0,0
1108,5.19,29.0,4,3,3,3,1,0,0
1109,5.65,53.0,4,4,3,3,1,0,0
1110,3.8,58.0,4,2,4,4,1,0,0
1111,6.2,55.0,4,3,3,3,1,0,0
1112,8.0,97.0,5,1,5,4,1,0,0
1113,5.5,54.0,5,3,3,3,1,0,0
1114,5.5,54.0,5,3,3,3,1,0,0
1115,7.7,58.0,4,2,2,3,1,0,0
1116,6.43,38.0,8,3,5,5,0,0,1
1117,5.5,54.0,5,3,3,3,1,0,0
1118,100.0,405.0,15,1,1,1,1,0,0
1119,6.0,60.0,5,3,4,4,1,0,0
1120,6.0,68.0,5,3,4,3,1,0,0
1121,3.17,15.0,12,2,2,3,1,0,0
1122,3.3,54.0,4,2,4,2,1,0,0
1123,3.3,54.0,4,2,4,2,1,0,0
1124,5.0,58.0,5,3,4,3,1,0,0
1125,4.75,45.0,12,4,4,5,1,0,0
1126,8.5,120.0,5,1,2,2,1,0,0
1127,17.56709185585662,120.0,6,2,1,1,1,0,0
